train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
10.831653594970703,10.831653594970703,0,49,,
10.717745780944824,10.717745780944824,0,99,,
10.596613883972168,10.596613883972168,0,149,,
10.520533561706543,10.520533561706543,0,199,,
10.47761344909668,10.47761344909668,0,249,,
10.403059959411621,10.403059959411621,0,299,,
10.385560035705566,10.385560035705566,0,349,,
10.420405387878418,10.420405387878418,0,399,,
10.341307640075684,10.341307640075684,0,449,,
10.288951873779297,10.288951873779297,0,499,,
10.239178657531738,10.239178657531738,0,549,,
10.272233963012695,10.272233963012695,0,599,,
10.186685562133789,10.186685562133789,0,649,,
,,0,687,10.44832992553711,10.44832992553711
10.267967224121094,10.267967224121094,1,699,,
10.228349685668945,10.228349685668945,1,749,,
10.21317195892334,10.21317195892334,1,799,,
10.19190788269043,10.19190788269043,1,849,,
10.128389358520508,10.128389358520508,1,899,,
10.167136192321777,10.167136192321777,1,949,,
10.151930809020996,10.151930809020996,1,999,,
10.12139892578125,10.12139892578125,1,1049,,
10.116874694824219,10.116874694824219,1,1099,,
10.114434242248535,10.114434242248535,1,1149,,
10.0883207321167,10.0883207321167,1,1199,,
10.02173137664795,10.02173137664795,1,1249,,
10.059144973754883,10.059144973754883,1,1299,,
10.097862243652344,10.097862243652344,1,1349,,
