train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
11.005670547485352,11.005670547485352,0,49,,
10.739727973937988,10.739727973937988,0,99,,
10.743996620178223,10.743996620178223,0,149,,
10.618972778320312,10.618972778320312,0,199,,
10.596959114074707,10.596959114074707,0,249,,
10.699112892150879,10.699112892150879,0,299,,
10.539958953857422,10.539958953857422,0,349,,
10.526320457458496,10.526320457458496,0,399,,
10.463772773742676,10.463772773742676,0,449,,
10.534404754638672,10.534404754638672,0,499,,
10.318938255310059,10.318938255310059,0,549,,
10.449790000915527,10.449790000915527,0,599,,
10.408681869506836,10.408681869506836,0,649,,
10.327632904052734,10.327632904052734,0,699,,
10.348231315612793,10.348231315612793,0,749,,
10.447725296020508,10.447725296020508,0,799,,
10.30466079711914,10.30466079711914,0,849,,
10.316564559936523,10.316564559936523,0,899,,
10.279791831970215,10.279791831970215,0,949,,
10.255732536315918,10.255732536315918,0,999,,
10.23025131225586,10.23025131225586,0,1049,,
10.22780990600586,10.22780990600586,0,1099,,
10.106986045837402,10.106986045837402,0,1149,,
10.222819328308105,10.222819328308105,0,1199,,
10.201992988586426,10.201992988586426,0,1249,,
10.252660751342773,10.252660751342773,0,1299,,
10.251001358032227,10.251001358032227,0,1349,,
10.28184986114502,10.28184986114502,0,1399,,
10.186287879943848,10.186287879943848,0,1449,,
10.127366065979004,10.127366065979004,0,1499,,
10.077187538146973,10.077187538146973,0,1549,,
10.098749160766602,10.098749160766602,0,1599,,
10.065349578857422,10.065349578857422,0,1649,,
10.146657943725586,10.146657943725586,0,1699,,
9.995087623596191,9.995087623596191,0,1749,,
10.098106384277344,10.098106384277344,0,1799,,
10.079334259033203,10.079334259033203,0,1849,,
10.071194648742676,10.071194648742676,0,1899,,
10.179479598999023,10.179479598999023,0,1949,,
10.126321792602539,10.126321792602539,0,1999,,
10.150422096252441,10.150422096252441,0,2049,,
,,0,2064,10.32224178314209,10.32224178314209
