train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
3.560332775115967,3.560332775115967,0,49,,
3.528853416442871,3.528853416442871,0,99,,
3.541283369064331,3.541283369064331,0,149,,
3.5440497398376465,3.5440497398376465,0,199,,
3.5414204597473145,3.5414204597473145,0,249,,
3.528388738632202,3.528388738632202,0,299,,
3.5154080390930176,3.5154080390930176,0,349,,
3.536837339401245,3.536837339401245,0,399,,
3.54365611076355,3.54365611076355,0,449,,
3.5275211334228516,3.5275211334228516,0,499,,
3.5175349712371826,3.5175349712371826,0,549,,
3.5257320404052734,3.5257320404052734,0,599,,
3.515017509460449,3.515017509460449,0,649,,
,,0,687,3.527085304260254,3.527085304260254
3.5097293853759766,3.5097293853759766,1,699,,
3.502985715866089,3.502985715866089,1,749,,
3.520581007003784,3.520581007003784,1,799,,
3.5131030082702637,3.5131030082702637,1,849,,
3.5121963024139404,3.5121963024139404,1,899,,
3.5048608779907227,3.5048608779907227,1,949,,
3.4847869873046875,3.4847869873046875,1,999,,
3.4957501888275146,3.4957501888275146,1,1049,,
3.5003042221069336,3.5003042221069336,1,1099,,
3.5081496238708496,3.5081496238708496,1,1149,,
3.4892044067382812,3.4892044067382812,1,1199,,
3.4751791954040527,3.4751791954040527,1,1249,,
3.483529806137085,3.483529806137085,1,1299,,
3.478982448577881,3.478982448577881,1,1349,,
,,1,1375,3.5133957862854004,3.5133957862854004
3.484982967376709,3.484982967376709,2,1399,,
3.485349655151367,3.485349655151367,2,1449,,
3.503943920135498,3.503943920135498,2,1499,,
3.478192090988159,3.478192090988159,2,1549,,
3.4872946739196777,3.4872946739196777,2,1599,,
3.490023612976074,3.490023612976074,2,1649,,
3.488302230834961,3.488302230834961,2,1699,,
3.4845805168151855,3.4845805168151855,2,1749,,
3.4754672050476074,3.4754672050476074,2,1799,,
3.4698312282562256,3.4698312282562256,2,1849,,
3.4693007469177246,3.4693007469177246,2,1899,,
3.4895503520965576,3.4895503520965576,2,1949,,
3.4827308654785156,3.4827308654785156,2,1999,,
3.473388195037842,3.473388195037842,2,2049,,
,,2,2063,3.5005838871002197,3.5005838871002197
3.4704673290252686,3.4704673290252686,3,2099,,
3.471351146697998,3.471351146697998,3,2149,,
3.471158504486084,3.471158504486084,3,2199,,
3.4690704345703125,3.4690704345703125,3,2249,,
3.461524724960327,3.461524724960327,3,2299,,
3.461383581161499,3.461383581161499,3,2349,,
3.46112060546875,3.46112060546875,3,2399,,
3.458662748336792,3.458662748336792,3,2449,,
3.462188720703125,3.462188720703125,3,2499,,
