train_i2t_loss,train_loss,epoch,step,val_i2t_loss,val_loss
6.882863998413086,6.882863998413086,0,49,,
6.576310157775879,6.576310157775879,0,99,,
6.6104536056518555,6.6104536056518555,0,149,,
6.7121262550354,6.7121262550354,0,199,,
6.59780216217041,6.59780216217041,0,249,,
6.505143165588379,6.505143165588379,0,299,,
6.565572261810303,6.565572261810303,0,349,,
6.69649076461792,6.69649076461792,0,399,,
6.644916534423828,6.644916534423828,0,449,,
6.489315032958984,6.489315032958984,0,499,,
6.81660270690918,6.81660270690918,0,549,,
6.327068328857422,6.327068328857422,0,599,,
6.976560592651367,6.976560592651367,0,649,,
6.627159595489502,6.627159595489502,0,699,,
6.5143585205078125,6.5143585205078125,0,749,,
6.744077682495117,6.744077682495117,0,799,,
6.289455413818359,6.289455413818359,0,849,,
6.437596797943115,6.437596797943115,0,899,,
6.247525691986084,6.247525691986084,0,949,,
6.635682106018066,6.635682106018066,0,999,,
6.152421951293945,6.152421951293945,0,1049,,
6.357876777648926,6.357876777648926,0,1099,,
6.311155796051025,6.311155796051025,0,1149,,
6.107878684997559,6.107878684997559,0,1199,,
6.740814208984375,6.740814208984375,0,1249,,
6.332736015319824,6.332736015319824,0,1299,,
6.583274841308594,6.583274841308594,0,1349,,
6.552818298339844,6.552818298339844,0,1399,,
6.1692352294921875,6.1692352294921875,0,1449,,
6.446882247924805,6.446882247924805,0,1499,,
6.3861212730407715,6.3861212730407715,0,1549,,
6.212031364440918,6.212031364440918,0,1599,,
6.061922073364258,6.061922073364258,0,1649,,
5.99432373046875,5.99432373046875,0,1699,,
6.444295883178711,6.444295883178711,0,1749,,
6.455600738525391,6.455600738525391,0,1799,,
6.1857757568359375,6.1857757568359375,0,1849,,
6.442200183868408,6.442200183868408,0,1899,,
5.913631439208984,5.913631439208984,0,1949,,
6.286495685577393,6.286495685577393,0,1999,,
6.466806411743164,6.466806411743164,0,2049,,
5.946349143981934,5.946349143981934,0,2099,,
6.578084945678711,6.578084945678711,0,2149,,
5.999141693115234,5.999141693115234,0,2199,,
6.532073974609375,6.532073974609375,0,2249,,
6.378654956817627,6.378654956817627,0,2299,,
5.959220886230469,5.959220886230469,0,2349,,
5.906902313232422,5.906902313232422,0,2399,,
5.9918107986450195,5.9918107986450195,0,2449,,
6.354997634887695,6.354997634887695,0,2499,,
5.886455059051514,5.886455059051514,0,2549,,
6.136136054992676,6.136136054992676,0,2599,,
6.286818981170654,6.286818981170654,0,2649,,
6.525993347167969,6.525993347167969,0,2699,,
